Topic,Count,Name,Representation,Representative_Docs
-1,1164,-1_the_and_of_to,"['the', 'and', 'of', 'to', 'in', 'data', 'for', 'that', 'is', 'this']","['ethical design in the internet of things even though public awareness about privacy risks in the internet is increasing in the evolution of the internet to the internet of things iot these risks are likely to become more relevant due to the large amount of data collected and processed by the things the business drivers for exploring ways to monetize such data are one of the challenges identified in this paper for the protection of privacy in the iot beyond the protection of privacy this paper highlights the need for new approaches which grant a more active role to the users of the iot and which address other potential issues such as the digital divide or safety risks a key facet in ethical design is the transparency of the technology and services in how that technology handles data as well as providing choice for the user this paper presents a new approach for users interaction with the iot which is based on the concept of ethical design implemented through a policy based framework in the proposed framework users are provided with wider controls over personal data or the iot services by selecting specific sets of policies which can be tailored according to users capabilities and to the contexts where they operate the potential deployment of the framework in a typical iot context is described with the identification of the main stakeholders and the processes that should be put in place', 'patient data in the cloud as growing volumes of patient data are stored on externally hosted platforms worries are mounting among patient advocates that patient data might be at risk of privacy breaches in some cases government and private health systems alike are entrusting their patient data to cloud data service providers such as amazon apple google and microsoft in other cases health systems are entrusting patient data to vendors of electronic records systems to aid clinical decision making and record management not surprisingly the scale and speed of the patient data rush among data hungry entities worries many data security confidentiality and fair use advocates on september 23 in an open letter to congress s committee on energy and commerce the american health information management association the american medical association the american medical informatics association the college of healthcare information management executives the federation of american hospitals and the medical group management association warned that within pending legislation designed to improve information sharing it is imperative that policies be put in place to prevent inappropriate disclosures to third parties and resultant harm to patients after stating support for patients using apps to access their information the six groups recommended that the us federal government should adopt a holistic and coordinated approach to addressing the access exchange and use of health information by third parties including the sale and commoditization of data not intended by patients in a report on digital health and artificial intelligence ai for the uk national health service in february eric topol director and founder of scripps research translational institute in san diego california noted that advances in mathematics computing power cloud computing and algorithm design have accelerated the development of methods that can be used to analyse interpret and make predictions using these data sources topol also emphasised that ai has the potential to transform the delivery of healthcare in the nhs from streamlining workflow processes to improving the accuracy of diagnosis and personalising treatment as well as helping staff to work more efficiently and effectively topol s report also warned that without a legally enforceable and effective system of data governance which the british public regard as ethical respectful of rights and secure and trustworthy the promises of digital healthcare technologies could be undermined heed this warning says phil booth coordinator of uk based med confidential a uk based patients advocacy group governments are losing control of patient data to the extent we don t have proper audit systems and requirements governing patient data booth cautions booth and topol both point to a controversy in which the royal free nhs foundation trust a london hospital group failed to comply with the uk data protection act when it provided patient details to google deepmind a london based unit of google health that plays a leading role in google s cloud platform businesses the trust provided personal data of around 1 6 million patients to deepmind as part of a trial to test an alert diagnosis and detection system for acute kidney injury in july 2017 an investigation by the uk information commissioner s office found several shortcomings in how the data was handled including how patients were not adequately informed that their data would be used as part of the test there s no doubt the huge potential that creative use of data could have on patient care and clinical improvements but the price of innovation does not need to be the erosion of fundamental privacy rights uk information commissioner elizabeth denham said about the matter in july 2017 denham recommended the trust establish a proper legal basis under the data protection act for the google deepmind project and for any future trials changes in technology mean that vast data sets can be made more readily available and can be processed faster and using greater data processing technologies denham added in a blog post but just because evolving technologies can allow you to do more doesn t mean these tools should always be fully utilised particularly during a trial initiative in the wake of the controversy booth says it remains difficult to know what the nhs is doing with the patient data in its vast repositories the advent of cloud storage repositories that are accessible to multiple users for an almost infinite variety of purposes medical commercial and possibly even for state surveillance usage has severely destabilised traditional health records management customs he warns we ve uncovered all sorts of instances where basic data control requirements were being breached booth charges we don t want this to happen again topol told the lancet digital health in an interview about the google deepmind controversy we can all learn from it topo highlights that a contract announced in september between google and mayo clinic one of the most prestigious us hospital networks indicates that health systems are intent on entrusting large volumes of patient data to external data platforms but while there is the potential for trouble to arise from some such arrangements he added there are also great potential benefits for patients deep depth of talent is needed for data analysis and that can come when health systems link with organizations with powerful artificial intelligence capabilities if there is good complementarity it can be a good thing mayo clinic s aim in partnering with google explained christopher ross mayo clinic s chief information officer in an interview with the lancet digital health is in large part to probe whether combining genetic information with patients clinical histories and social and economic data could help to deliver more effective treatments for patients with rare and complex diseases our datasets are some of the most robust sources of clinical insights in the world ross said this partnership will help propel a multitude of artificial intelligence projects by our scientists and physicians working with google will provide us with the technological tools to deliver answers on a vastly increased scale as part of the partnership ross said mayo clinic could decide to share de identified patient data with google and other parties for specific research projects but mayo clinic retains complete control over its patient data within its arrangement with google ross emphasised the data he added can only be used for the purposes of research dedicated to improving patients healthcare and will not be used for non medical purposes or the development of non therapeutic products it s mayo controlled private data that we keep on behalf of our patients he stressed google doesn t have any right or ability to get to those data patients can also take comfort from knowing that the deal with google might possibly enhance protections against theft and misuse of data ross indicated google has vast resources dedicated to data security he noted it s at the core of their business xuefeng jiang a health data security specialist at university of michigan who recently published a study that reviewed records from the us department of health and human services from 1461 data breaches at 1388 entities that affected 169 million patients in aggregate agrees that data exported to external cloud hosts from health organisations like mayo clinic are likely to be better protected against external and internal theft and misuse than data stored internally by health organisations that s the inference we drew from talking with computer scientists and seeing the mistakes made by healthcare providers jiang told the lancet digital health mayo clinic s compact with google is part of a patient data gathering drive spearheaded not just by cloud services providers such as amazon apple google and microsoft but by electronic medical records vendors as well in august us based electronic medical records software vendor epic announced that its cosmos initiative now aims to compile records from 25 million patients in order like the mayo google plan to widen its information base for research into medical practices so far nine health care systems are contributing patient data to cosmos sumit rana senior vice president of research and development for epic said at a gathering of 17 000 health care it specialists convened by epic in late august the company is in discussions with more than 30 other customers that could contribute data which would result in the data of about 25 million patients being included epic has also announced the development of a new cognitive computing platform built on the microsoft azure cloud that microsoft says will drive predictive analytics and ai into a wide range of workflows louisiana s largest health system ochsner health system used advanced machine learning algorithms to create a predictive model leveraging epic s machine learning platform powered by microsoft azure to accurately predict patient deterioration hours before an adverse event the microsoft azure website explains this early warning system was tightly integrated into epic enabling ochsner s rapid response team to intervene on patients proactively rather than reactively in june us based cerner which like epic controls a substantial share of the global electronic medical records software market announced a partnership with amazon web services within this deal amazon web services is providing cerner with the broadest portfolio of innovative analytics and machine learning services that will empower them to gain new clinical and business insights that have the potential to transform patient care delivery andy jassy amazon web services ceo explained in a media release posted by cerner with cloud service providers announcing new deals almost daily to secure vast troves of patient data for advanced analytical probes eric topol warns that there is a potential for trouble alongside powerfully positive possibilities we need to have extensive data security surveillance as well as guardrails he says one solution to averting trouble could lie in a new ai form called federated ai in which a patient s data never leaves the health system and is analysed locally topol says that is a better model than one in which the data is given or shared with a company or tech entity i d like to see more movement toward this kind of safeguarded approach in which the data is not leaving the premises', 'special issue design by data cultivating datasets for engineering design the transformative impact of data driven methods which have revolutionized fields like image and text analysis relies on the availability of adequately large and diverse datasets these datasets have fueled breakthroughs in deep learning enabling the development of useful artificial intelligence ai tools such as chatgpt gemini llama and stable diffusion similarly in engineering design data driven methodologies are reshaping traditional paradigms enhancing design theory decision making processes optimization strategies and educational curricula by facilitating faster design exploration and automation these methods are opening new frontiers in the field despite these advancements the adoption of machine learning and data driven approaches in engineering design faces significant hurdles primarily due to dataset related challenges key among these are the scarcity of publicly available datasets insufficient sample sizes and feature diversity in existing datasets and the limited integration of critical dimensions such as functional performance moreover the demand for high quality data presents a persistent hurdle as engineering applications require datasets that are robust comprehensive and tailored to the complexities of design tasks this editorial highlights a special collection of papers that share design datasets and examine the intersection of data driven methodologies and engineering design the selected works not only investigate novel approaches but also provide detailed discussions on the datasets employed many of which are publicly released to encourage broader use and collaboration these contributions span several critical areas of engineering with topics ranging from engineering catalogs 1 and vehicle systems 2 to advanced materials 3 4 and manufacturing processes 5 the datasets cover various domains including power systems 6 human centered design 5 7 9 synthetic data generation 10 mechanical artifacts 11 12 and infrastructure monitoring 13 each dataset aims to fill a unique gap in current research and application capabilities providing a valuable resource for future studies and developments in these fields 14 15 for a comprehensive overview of the datasets discussed refer to table 1 which summarizes the application domains data modalities and scale of data included in this special issue ultimately this special issue seeks to spark dialogue around best practices for managing curating publishing and using datasets within the engineering design community it also aims to inspire further research and development by making high quality datasets accessible and promoting transparency in data use the discussions and findings presented below build upon our collective experiences from this special issue and broader efforts in the field leading us to explore in depth the challenges and offer recommendations for future design datasets the deployment of machine learning and data driven methodologies in engineering design is impeded by specific critical barriers associated with the quality availability and applicability of datasets this section discusses these barriers providing an exploration of each and suggesting possible strategies to address them one of the most prominent challenges is the scarcity of publicly available high quality datasets tailored for engineering design research while datasets in fields like computer vision and natural language processing have flourished e g imagenet 20 mnist 21 and kitti 22 to name a few engineering design often deals with highly specialized data that is not readily accessible data scarcity is also the consequence of costly computational simulations 16 real world scenarios 19 or required human involvement 7 additionally there is often a lack of incentives for practitioners to share proprietary data which could significantly enhance the richness and applicability of public datasets quantifying design quality may involve digital twin modeling and simulation 15 which can require substantial computational resources if real world experiments are conducted the setup and processing times can also be significant furthermore human annotations or manual expert labeling often limit the total number of experiments this scarcity impedes the development and validation of data driven models for design tasks engineering design encompasses a wide range of domains and subdisciplines each with its unique data characteristics and representation formats 5 18 datasets need to account for this diversity capturing not only geometric information but also material properties functional requirements manufacturing constraints and user preferences as shown in table 1 design data in itself encompasses everything from sketches to physical artifacts including also text images 3d representations point cloud mesh voxel parametric manufacturing codes and temporal data the parametrization of similar problems can also vary greatly representing a challenge for unification and consistency furthermore variations in target settings can result in differing performance metrics making it difficult to conduct comparative evaluations across various design challenges often efforts to standardize data representation for consistency across applications result in significant information loss too this diversity and need for standardization present significant challenges in design data management including functional performance labels alongside a dataset of high quality samples significantly enhances its value for instance historical geometric data for design artifacts offer insights into the design spaces and variations that have been explored by adding functional performance metrics such as design sensitivities that lead to more efficient parameterizations or the development of meta models for optimization or human evaluation results the utility of these datasets is greatly enriched as seen in the deepjeb 12 and power systems datasets 6 however capturing this functional performance can be computationally intensive and expensive often constrained by the capabilities and accuracy of the computational models used such as resolution and simulation fidelity or may require extensive human input and experimental setups detailed documentation of the simulation settings and constraints under which the performance data were gathered whether through simulations experiments or evaluations is essential to enhance dataset comparability and utility this documentation not only helps in assessing the reliability of the data but also facilitates the enhancement and completion of datasets by addressing performance gaps identified after initial data collection this challenge of capturing diverse and comprehensive performance data applies across various fields impacting the scalability and applicability of the resulting datasets ensuring the quality and reliability of datasets is paramount for the trustworthiness of research findings design datasets may suffer from inconsistencies errors or biases that can undermine the validity of data driven models robust data validation and cleaning processes are essential to guarantee the accuracy and consistency of datasets furthermore computational simulations such as digital twins used in engineering design and product development play a critical role in decision making through extensive what if analyses and optimizations as the fidelity and computational power of these models increase it is crucial to maintain rigorous verification of their parameters to ensure they accurately represent real world conditions common errors in simulation data that need attention include unrealistic boundary conditions numerical inaccuracies oversimplified assumptions in physical modeling and errors in data integration 14 these errors can lead to significant discrepancies between simulated outcomes and actual performance potentially leading to flawed conclusions in downstream applications of machine learning this underscores the need for a comprehensive approach that includes not only data collection and curation but also detailed validation against empirical data to ensure simulations provide reliable and actionable insights the avoidance of negative effects of biased data on statistics and machine learning is a typical challenge in the generation of datasets for example collecting design and performance data from computationally costly optimization runs usually reflects only that small corridor of the design and search space leading to an optimal design hence downstream machine learning models may provide a high accuracy in this space but lack generalization also regional influences like datasets collected in the global north can lead to inherent inequities in trained models when collecting data it is important to apply a reasonable design sampling strategy and design of experiments to balance between a fair distribution and the number of generated data samples data quality checks and outlier detection need to be applied to prevent biased results as best as possible datasets may contain sensitive information about individuals companies or intellectual property researchers must address ethical considerations related to data privacy ensuring that datasets are collected stored and shared responsibly understanding legal and ethical frameworks surrounding data ownership confidentiality and usage is essential for ethical and responsible research practices for instance in ref 9 the authors obtained informed consent from all participants and ensured that the dataset was anonymized after collection and before publication furthermore industrial data can rarely be disclosed due to confidentiality concerns particularly important in engineering developing methods to share data without disclosing private information is essential to tap into the knowledge owned by engineering companies synthetic data transformation and federated learning methods could play an important role in that context as we move from identifying challenges to proposing recommendations it becomes apparent that addressing these barriers requires strategic action not just technical solutions the forthcoming recommendations based on our discussions aim to address many of these issues to foster the development of better more effective datasets in engineering design research looking ahead we would like to highlight important themes to continue pushing data driven methods and datasets datasets should be tailored to the specific needs of the design research community focusing on data directly relevant to tasks and challenges encountered in real world design scenarios two papers that highlight this concept are deepjeb 12 and the linkage mechanisms dataset 11 both of these papers discuss the importance of generating data for a specific domain such as jet engine brackets or planar linkage mechanisms and demonstrate how these datasets can be used to solve problems using deep learning techniques since data generation is usually a costly process it is recommended to explore steps to record calculate and store additional data features that may be useful for future use cases to enhance domain relevant dataset availability the creation of synthetic datasets is also recommended 23 these datasets can replicate complex real world conditions that are often costly or impractical to capture directly by employing large multimodal foundation models advanced simulation tools and diverse sampling methods synthetic data can cover extensive design variations operational scenarios customer data or functional requirements 10 24 validation against real world data ensures their practical applicability for training robust models for example in ref 16 the authors compared car drag coefficients obtained from simulations at three different mesh resolutions with experimental values and reference simulations such efforts are crucial in areas where experimental data are scarce or difficult to obtain thereby supporting the development of predictive models and ai driven design tools in engineering design applications the credibility of data hinges significantly on design context such as how well boundary conditions solver settings and modeling assumptions mirror real world scenarios it is crucial for authors to meticulously detail the conditions under which each dataset was generated be it through physical experiments simulations or a combination of methods and include any cross validation or calibration steps undertaken this vital contextual information not only aids researchers in assessing the dataset s relevance and suitability for their specific needs but also highlights discrepancies between simulated outcomes and actual performance simulation data are abundant in engineering design e g aerodynamics power grids manufacturing but purely simulated datasets may not fully capture real world behavior including a validation tier or smaller subset of real world measurements such as wind tunnel tests for aerodynamic models helps quantify the gap between simulated and actual performance several papers 6 16 in the special issue emphasize the significance of explicitly outlining the simulation methods and providing the necessary information for users to rerun or modify simulations when multifidelity data low mid high fidelity simulations are available clearly indicate the conditions and solver settings for each tier allowing future users to match their own fidelity requirements and assess downstream accuracy additionally engineering datasets should comprehensively encode specific constraints e g material limits safety margins regulatory requirements and objectives e g cost weight performance clearly articulating these constraints and objectives beyond mere geometric or operational parameters renders the datasets more directly useful for optimization and decision making processes 4 for instance specifying allowable stress ranges or mandated design codes enables researchers to evaluate constraint handling strategies and foster realistic applicable design solutions this integrated approach ensures that datasets are both deeply informative and highly applicable across various design scenarios with the advancements in algorithms and computational power machine learning models are capable of learning data of higher complexity dimensionality and multimodal characteristics research such as ref 14 demonstrates that integrating diverse data sources enhances model accuracy researchers and practitioners should seize opportunities to identify and incorporate additional features or performance indicators that extend beyond the current core application target balancing the data to avoid outliers or biases by applying state of the art design of experiment methods will further increase the value of the dataset for various downstream data science tasks 3 in addition rich datasets also motivate researchers and scientists to extend existing methods and develop new models to broaden the application spectrum we recommend adopting open access practices for nonproprietary data and encouraging collaboration across research domains to overcome data scarcity and enhance dataset diversity following the lead of existing design data repositories 1 2 we encourage researchers and institutions to establish and support similar platforms this approach promotes wider data access and fosters a culture of shared innovation within the research community another recommendation is to balance granularity and dataset size for surrogate modeling 15 high resolution simulations generate massive datasets e g millions of mesh nodes in computational fluid dynamics or finite element analysis while these data can train powerful surrogate models storing every simulation output may be impractical guidance should be provided on how each subset or downsampled version e g coarser meshes aggregated performance metrics can be utilized for scaled analysis and it should be clarified how closely they track the high resolution truth this ensures that others can choose the right balance of granularity and computational feasibility for their needs in engineering design capturing data throughout the entire process from initial concept through to operational stages is crucial several papers in this issue highlight data from human centered activities such as team based hackathons 9 user interviews 7 and collaborative assembly tasks 5 underscoring the importance of documenting not just the final design artifact but also the process itself this includes key decision points intermediate prototypes and user feedback providing a comprehensive view that enhances our understanding of collaborative design behaviors design thinking strategies and empathic accuracy similarly for products like power grids 6 wind turbines 13 and manufacturing lines 5 that span multiple design production and operational stages it is beneficial to link datasets from upstream decisions e g conceptual choices to downstream impacts e g maintenance records quality metrics by ensuring data continuity through consistent component identifiers or timestamps researchers can easily integrate and explore these sources supporting robust life cycle analyses and design methods collectively these practices not only enrich the data s detail and applicability but also facilitate a more holistic understanding of the entire design and production life cycle many articles introduce specialized datasets e g cad design 18 mechanical metamaterials 3 linkage mechanisms 11 support for fair comparison and acceleration of progress can be enhanced by specifying baseline tasks e g standard optimization problems regression and classification tasks and performance metrics providing baseline results such as recommended customer segmentation metrics 8 17 along with dataset test and train splits helps researchers quickly gauge whether new algorithms outperform the current state of the art adhering to the findable accessible interoperable and reusable is essential for datasets as in several studies consistent formats e g or and clearly is critical for promoting and across design research for instance the authors of the power systems dataset provide all the information required to power which researchers to rerun the after of the data in addition applying version like and researchers to specific dataset and track e g or also helps foster broader and clearly any to intellectual or confidentiality with the a comprehensive documentation should be a detailed of the experimental setup and process the most valuable datasets are that provide on their applications and any assumptions that impact their for instance the wind dataset this by of the and which are accessible not only in the but also on the wind and in a this is relevant for design applications where simulation from real world behavior or that data and can significantly the to this information using the setup and also with different but similar settings e g using a different simulation while detailed documentation was explicitly required for this special we the papers an for making this the in the design a final we for the documentation of datasets and datasets in engineering design is a significant that it can be utilized further is an important to this across the community by the for datasets as in ref 16 we this to engineering design ensuring that all datasets are by detailed documentation that their and use on the specific characteristics of our community we that the be to the of datasets was the dataset the dataset the creation of the the that the dataset many are there in data each there any if how is the data associated with each was the data was in the data collection process e g was the data was it which data to and which to any or labeling of the data e g how was this and by tasks in engineering design is the dataset the dataset been used for any tasks if which performance metrics are relevant for assessing tasks using this is the dataset e g there any or on its is the of availability for the dataset as provided by the is responsible for dataset can or there a in if is availability of and high quality datasets is a to data driven methods including machine learning for engineering design in to novel data driven approaches for various engineering domains the research articles to this special issue provide detailed discussions on the datasets employed the required to overcome the challenges of dataset and application within design research to fields this for the design and of such datasets to an of the research process by and practices tailored to the specific needs of engineering design research with this special we to the and of datasets as contributions of their data not only for the validation of results and collaboration with but it also fosters future across multiple this for the adoption of best practices and ethical data privacy and data to foster dataset creation and between all we that this special issue the the challenges the design and of datasets and their role in the engineering design research we also that we have further research and development of data driven and machine learning methods to engineering would like to for the for and valuable on the we also our to for and input at every of this special are of data models or were generated or used for this']"
